X	Y	TYPE	SPEED	DIRTYPE	DIRECTION		
-104.672543	50.456916	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-104.672543 50.456916)',4326),'speedcamerapoi.com'),"
-105.526783	50.402661	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-105.526783 50.402661)',4326),'speedcamerapoi.com'),"
-105.526866	50.402644	5	50	0	0		"(3,1,2,geography::STPointFromText('POINT(-105.526866 50.402644)',4326),'speedcamerapoi.com'),"
-106.630606	52.11507	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-106.630606 52.11507)',4326),'speedcamerapoi.com'),"
-106.630983	52.11479	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-106.630983 52.11479)',4326),'speedcamerapoi.com'),"
-106.673205	52.157743	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-106.673205 52.157743)',4326),'speedcamerapoi.com'),"
-106.673307	52.157758	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-106.673307 52.157758)',4326),'speedcamerapoi.com'),"
-107.798346	50.282189	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-107.798346 50.282189)',4326),'speedcamerapoi.com'),"
-110.215669	54.410043	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-110.215669 54.410043)',4326),'speedcamerapoi.com'),"
-110.331927	53.340425	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-110.331927 53.340425)',4326),'speedcamerapoi.com'),"
-110.752263	54.268051	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-110.752263 54.268051)',4326),'speedcamerapoi.com'),"
-111.352288	56.686696	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-111.352288 56.686696)',4326),'speedcamerapoi.com'),"
-111.361827	56.719981	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-111.361827 56.719981)',4326),'speedcamerapoi.com'),"
-112.161092	49.774983	5	50	0	0		"(3,1,2,geography::STPointFromText('POINT(-112.161092 49.774983)',4326),'speedcamerapoi.com'),"
-112.70645	51.466238	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-112.70645 51.466238)',4326),'speedcamerapoi.com'),"
-112.706471	51.466053	5	50	0	0		"(3,1,2,geography::STPointFromText('POINT(-112.706471 51.466053)',4326),'speedcamerapoi.com'),"
-112.713161	51.465878	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-112.713161 51.465878)',4326),'speedcamerapoi.com'),"
-112.810303	49.693565	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-112.810303 49.693565)',4326),'speedcamerapoi.com'),"
-112.862217	49.70739	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-112.862217 49.70739)',4326),'speedcamerapoi.com'),"
-113.23147	53.699731	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.23147 53.699731)',4326),'speedcamerapoi.com'),"
-113.295681	53.541098	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.295681 53.541098)',4326),'speedcamerapoi.com'),"
-113.295843	53.550527	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.295843 53.550527)',4326),'speedcamerapoi.com'),"
-113.307821	53.528346	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.307821 53.528346)',4326),'speedcamerapoi.com'),"
-113.307957	53.528269	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.307957 53.528269)',4326),'speedcamerapoi.com'),"
-113.330224	53.512097	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.330224 53.512097)',4326),'speedcamerapoi.com'),"
-113.379984	51.037839	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.379984 51.037839)',4326),'speedcamerapoi.com'),"
-113.380001	51.037782	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.380001 51.037782)',4326),'speedcamerapoi.com'),"
-113.386008	53.59953	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.386008 53.59953)',4326),'speedcamerapoi.com'),"
-113.386302	53.599471	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.386302 53.599471)',4326),'speedcamerapoi.com'),"
-113.390104	52.944059	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.390104 52.944059)',4326),'speedcamerapoi.com'),"
-113.390121	52.944079	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.390121 52.944079)',4326),'speedcamerapoi.com'),"
-113.392651	53.570342	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.392651 53.570342)',4326),'speedcamerapoi.com'),"
-113.39275	53.570452	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.39275 53.570452)',4326),'speedcamerapoi.com'),"
-113.393837	53.487815	1	70	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.393837 53.487815)',4326),'speedcamerapoi.com'),"
-113.39394	53.488042	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.39394 53.488042)',4326),'speedcamerapoi.com'),"
-113.413469	53.597005	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.413469 53.597005)',4326),'speedcamerapoi.com'),"
-113.415713	53.354629	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.415713 53.354629)',4326),'speedcamerapoi.com'),"
-113.418093	53.582452	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.418093 53.582452)',4326),'speedcamerapoi.com'),"
-113.418508	53.541116	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.418508 53.541116)',4326),'speedcamerapoi.com'),"
-113.419972	53.454806	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.419972 53.454806)',4326),'speedcamerapoi.com'),"
-113.421707	53.599086	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.421707 53.599086)',4326),'speedcamerapoi.com'),"
-113.42251	53.582466	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.42251 53.582466)',4326),'speedcamerapoi.com'),"
-113.42252	53.582303	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.42252 53.582303)',4326),'speedcamerapoi.com'),"
-113.428438	53.458794	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.428438 53.458794)',4326),'speedcamerapoi.com'),"
-113.43599	53.465301	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.43599 53.465301)',4326),'speedcamerapoi.com'),"
-113.439835	52.843497	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.439835 52.843497)',4326),'speedcamerapoi.com'),"
-113.440315	53.599875	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.440315 53.599875)',4326),'speedcamerapoi.com'),"
-113.440415	53.599618	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.440415 53.599618)',4326),'speedcamerapoi.com'),"
-113.441762	53.537698	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.441762 53.537698)',4326),'speedcamerapoi.com'),"
-113.442558	53.508468	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.442558 53.508468)',4326),'speedcamerapoi.com'),"
-113.442772	53.518028	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.442772 53.518028)',4326),'speedcamerapoi.com'),"
-113.443006	53.517933	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.443006 53.517933)',4326),'speedcamerapoi.com'),"
-113.452128	53.570259	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.452128 53.570259)',4326),'speedcamerapoi.com'),"
-113.453013	53.580492	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.453013 53.580492)',4326),'speedcamerapoi.com'),"
-113.453555	53.570412	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.453555 53.570412)',4326),'speedcamerapoi.com'),"
-113.456433	53.570423	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.456433 53.570423)',4326),'speedcamerapoi.com'),"
-113.456517	53.570243	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.456517 53.570243)',4326),'speedcamerapoi.com'),"
-113.466662	53.465294	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.466662 53.465294)',4326),'speedcamerapoi.com'),"
-113.467256	53.565835	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.467256 53.565835)',4326),'speedcamerapoi.com'),"
-113.467438	53.615939	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.467438 53.615939)',4326),'speedcamerapoi.com'),"
-113.467754	53.46554	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.467754 53.46554)',4326),'speedcamerapoi.com'),"
-113.48019	53.488471	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.48019 53.488471)',4326),'speedcamerapoi.com'),"
-113.480285	53.488124	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.480285 53.488124)',4326),'speedcamerapoi.com'),"
-113.48108	53.518153	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.48108 53.518153)',4326),'speedcamerapoi.com'),"
-113.481221	53.517991	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.481221 53.517991)',4326),'speedcamerapoi.com'),"
-113.483724	53.547298	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.483724 53.547298)',4326),'speedcamerapoi.com'),"
-113.485584	53.531157	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.485584 53.531157)',4326),'speedcamerapoi.com'),"
-113.486091	53.560508	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.486091 53.560508)',4326),'speedcamerapoi.com'),"
-113.486112	53.560349	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.486112 53.560349)',4326),'speedcamerapoi.com'),"
-113.486183	53.499915	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.486183 53.499915)',4326),'speedcamerapoi.com'),"
-113.491936	53.613927	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.491936 53.613927)',4326),'speedcamerapoi.com'),"
-113.491951	53.629008	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.491951 53.629008)',4326),'speedcamerapoi.com'),"
-113.491974	53.628806	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.491974 53.628806)',4326),'speedcamerapoi.com'),"
-113.492005	53.46762	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.492005 53.46762)',4326),'speedcamerapoi.com'),"
-113.492033	53.584962	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.492033 53.584962)',4326),'speedcamerapoi.com'),"
-113.492047	53.480373	1	70	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.492047 53.480373)',4326),'speedcamerapoi.com'),"
-113.492689	53.453863	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.492689 53.453863)',4326),'speedcamerapoi.com'),"
-113.493805	53.554491	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.493805 53.554491)',4326),'speedcamerapoi.com'),"
-113.495528	53.479837	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.495528 53.479837)',4326),'speedcamerapoi.com'),"
-113.497454	53.515411	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.497454 53.515411)',4326),'speedcamerapoi.com'),"
-113.5084	53.546336	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.5084 53.546336)',4326),'speedcamerapoi.com'),"
-113.508628	53.559917	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.508628 53.559917)',4326),'speedcamerapoi.com'),"
-113.508696	53.534129	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.508696 53.534129)',4326),'speedcamerapoi.com'),"
-113.512139	53.518132	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.512139 53.518132)',4326),'speedcamerapoi.com'),"
-113.516302	53.453994	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.516302 53.453994)',4326),'speedcamerapoi.com'),"
-113.516413	53.465799	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.516413 53.465799)',4326),'speedcamerapoi.com'),"
-113.516558	53.453786	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.516558 53.453786)',4326),'speedcamerapoi.com'),"
-113.516792	53.482736	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.516792 53.482736)',4326),'speedcamerapoi.com'),"
-113.516836	53.429426	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.516836 53.429426)',4326),'speedcamerapoi.com'),"
-113.521113	53.540973	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.521113 53.540973)',4326),'speedcamerapoi.com'),"
-113.525751	53.516598	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.525751 53.516598)',4326),'speedcamerapoi.com'),"
-113.531943	53.584896	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.531943 53.584896)',4326),'speedcamerapoi.com'),"
-113.538699	53.472693	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.538699 53.472693)',4326),'speedcamerapoi.com'),"
-113.538744	53.472706	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.538744 53.472706)',4326),'speedcamerapoi.com'),"
-113.538758	53.592115	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.538758 53.592115)',4326),'speedcamerapoi.com'),"
-113.53995	53.522349	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.53995 53.522349)',4326),'speedcamerapoi.com'),"
-113.541257	53.580706	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.541257 53.580706)',4326),'speedcamerapoi.com'),"
-113.541279	53.59951	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.541279 53.59951)',4326),'speedcamerapoi.com'),"
-113.541347	53.580496	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.541347 53.580496)',4326),'speedcamerapoi.com'),"
-113.54335	53.252067	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.54335 53.252067)',4326),'speedcamerapoi.com'),"
-113.550472	53.570277	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.550472 53.570277)',4326),'speedcamerapoi.com'),"
-113.551377	53.562321	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.551377 53.562321)',4326),'speedcamerapoi.com'),"
-113.55148	53.558812	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.55148 53.558812)',4326),'speedcamerapoi.com'),"
-113.551486	53.562248	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.551486 53.562248)',4326),'speedcamerapoi.com'),"
-113.575102	53.599662	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.575102 53.599662)',4326),'speedcamerapoi.com'),"
-113.577803	53.581275	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.577803 53.581275)',4326),'speedcamerapoi.com'),"
-113.57791	53.539581	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.57791 53.539581)',4326),'speedcamerapoi.com'),"
-113.577918	53.550939	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.577918 53.550939)',4326),'speedcamerapoi.com'),"
-113.577951	53.581291	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.577951 53.581291)',4326),'speedcamerapoi.com'),"
-113.578097	53.551122	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.578097 53.551122)',4326),'speedcamerapoi.com'),"
-113.582517	53.489216	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.582517 53.489216)',4326),'speedcamerapoi.com'),"
-113.588311	53.45723	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.588311 53.45723)',4326),'speedcamerapoi.com'),"
-113.590296	53.541186	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.590296 53.541186)',4326),'speedcamerapoi.com'),"
-113.594915	52.673535	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.594915 52.673535)',4326),'speedcamerapoi.com'),"
-113.606063	53.539164	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.606063 53.539164)',4326),'speedcamerapoi.com'),"
-113.614759	53.613812	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.614759 53.613812)',4326),'speedcamerapoi.com'),"
-113.614996	53.613772	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.614996 53.613772)',4326),'speedcamerapoi.com'),"
-113.615106	53.531575	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.615106 53.531575)',4326),'speedcamerapoi.com'),"
-113.615205	53.524919	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.615205 53.524919)',4326),'speedcamerapoi.com'),"
-113.615254	53.519677	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.615254 53.519677)',4326),'speedcamerapoi.com'),"
-113.615271	53.531665	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.615271 53.531665)',4326),'speedcamerapoi.com'),"
-113.615375	53.522858	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.615375 53.522858)',4326),'speedcamerapoi.com'),"
-113.615403	53.563222	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.615403 53.563222)',4326),'speedcamerapoi.com'),"
-113.616955	53.539361	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.616955 53.539361)',4326),'speedcamerapoi.com'),"
-113.618094	53.650191	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.618094 53.650191)',4326),'speedcamerapoi.com'),"
-113.630478	53.521368	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.630478 53.521368)',4326),'speedcamerapoi.com'),"
-113.630513	53.521301	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.630513 53.521301)',4326),'speedcamerapoi.com'),"
-113.63963	53.559529	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.63963 53.559529)',4326),'speedcamerapoi.com'),"
-113.659292	53.520112	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.659292 53.520112)',4326),'speedcamerapoi.com'),"
-113.796458	52.273936	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.796458 52.273936)',4326),'speedcamerapoi.com'),"
-113.796468	52.27385	5	0	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.796468 52.27385)',4326),'speedcamerapoi.com'),"
-113.808686	52.26778	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.808686 52.26778)',4326),'speedcamerapoi.com'),"
-113.934783	51.066993	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.934783 51.066993)',4326),'speedcamerapoi.com'),"
-113.934931	51.067161	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.934931 51.067161)',4326),'speedcamerapoi.com'),"
-113.946798	51.11073	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.946798 51.11073)',4326),'speedcamerapoi.com'),"
-113.95573	51.053407	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.95573 51.053407)',4326),'speedcamerapoi.com'),"
-113.958064	51.081487	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.958064 51.081487)',4326),'speedcamerapoi.com'),"
-113.958448	51.096241	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.958448 51.096241)',4326),'speedcamerapoi.com'),"
-113.958517	51.085902	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.958517 51.085902)',4326),'speedcamerapoi.com'),"
-113.969581	51.037867	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.969581 51.037867)',4326),'speedcamerapoi.com'),"
-113.980615	51.104829	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.980615 51.104829)',4326),'speedcamerapoi.com'),"
-113.981039	51.104875	5	0	0	0		"(3,1,2,geography::STPointFromText('POINT(-113.981039 51.104875)',4326),'speedcamerapoi.com'),"
-113.981618	50.979689	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.981618 50.979689)',4326),'speedcamerapoi.com'),"
-113.981758	50.979683	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.981758 50.979683)',4326),'speedcamerapoi.com'),"
-113.984336	50.998951	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.984336 50.998951)',4326),'speedcamerapoi.com'),"
-113.985877	51.062766	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.985877 51.062766)',4326),'speedcamerapoi.com'),"
-113.991362	51.04923	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-113.991362 51.04923)',4326),'speedcamerapoi.com'),"
-114.001261	51.212749	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.001261 51.212749)',4326),'speedcamerapoi.com'),"
-114.001526	51.081515	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.001526 51.081515)',4326),'speedcamerapoi.com'),"
-114.00178	51.139798	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.00178 51.139798)',4326),'speedcamerapoi.com'),"
-114.0047	51.036926	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.0047 51.036926)',4326),'speedcamerapoi.com'),"
-114.015748	50.978294	5	0	0	0		"(3,1,2,geography::STPointFromText('POINT(-114.015748 50.978294)',4326),'speedcamerapoi.com'),"
-114.031795	51.047825	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.031795 51.047825)',4326),'speedcamerapoi.com'),"
-114.032069	50.931207	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.032069 50.931207)',4326),'speedcamerapoi.com'),"
-114.035038	51.040342	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.035038 51.040342)',4326),'speedcamerapoi.com'),"
-114.041741	50.948158	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.041741 50.948158)',4326),'speedcamerapoi.com'),"
-114.048183	50.964217	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.048183 50.964217)',4326),'speedcamerapoi.com'),"
-114.048766	51.016052	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.048766 51.016052)',4326),'speedcamerapoi.com'),"
-114.053783	51.09608	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.053783 51.09608)',4326),'speedcamerapoi.com'),"
-114.0539	51.095998	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.0539 51.095998)',4326),'speedcamerapoi.com'),"
-114.056434	51.110667	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.056434 51.110667)',4326),'speedcamerapoi.com'),"
-114.057906	51.046384	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.057906 51.046384)',4326),'speedcamerapoi.com'),"
-114.058463	51.041261	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.058463 51.041261)',4326),'speedcamerapoi.com'),"
-114.05855	50.963883	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.05855 50.963883)',4326),'speedcamerapoi.com'),"
-114.059455	51.030557	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.059455 51.030557)',4326),'speedcamerapoi.com'),"
-114.060769	51.037814	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.060769 51.037814)',4326),'speedcamerapoi.com'),"
-114.061174	50.949792	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.061174 50.949792)',4326),'speedcamerapoi.com'),"
-114.061298	50.949456	5	0	0	0		"(3,1,2,geography::STPointFromText('POINT(-114.061298 50.949456)',4326),'speedcamerapoi.com'),"
-114.062415	51.070677	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.062415 51.070677)',4326),'speedcamerapoi.com'),"
-114.062523	51.0589	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.062523 51.0589)',4326),'speedcamerapoi.com'),"
-114.067864	50.979576	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.067864 50.979576)',4326),'speedcamerapoi.com'),"
-114.068187	51.047539	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.068187 51.047539)',4326),'speedcamerapoi.com'),"
-114.07111	51.042816	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.07111 51.042816)',4326),'speedcamerapoi.com'),"
-114.071378	50.994275	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.071378 50.994275)',4326),'speedcamerapoi.com'),"
-114.071413	51.128996	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.071413 51.128996)',4326),'speedcamerapoi.com'),"
-114.075869	51.047855	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.075869 51.047855)',4326),'speedcamerapoi.com'),"
-114.083163	50.979744	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.083163 50.979744)',4326),'speedcamerapoi.com'),"
-114.084498	51.066972	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.084498 51.066972)',4326),'speedcamerapoi.com'),"
-114.084663	50.963689	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.084663 50.963689)',4326),'speedcamerapoi.com'),"
-114.084862	51.06696	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.084862 51.06696)',4326),'speedcamerapoi.com'),"
-114.085899	51.057308	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.085899 51.057308)',4326),'speedcamerapoi.com'),"
-114.088282	51.045387	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.088282 51.045387)',4326),'speedcamerapoi.com'),"
-114.092589	51.14385	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.092589 51.14385)',4326),'speedcamerapoi.com'),"
-114.09461	51.089738	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.09461 51.089738)',4326),'speedcamerapoi.com'),"
-114.094659	51.04333	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.094659 51.04333)',4326),'speedcamerapoi.com'),"
-114.094782	51.04916	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.094782 51.04916)',4326),'speedcamerapoi.com'),"
-114.094888	51.08304	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.094888 51.08304)',4326),'speedcamerapoi.com'),"
-114.094943	50.979631	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.094943 50.979631)',4326),'speedcamerapoi.com'),"
-114.096294	51.043464	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.096294 51.043464)',4326),'speedcamerapoi.com'),"
-114.099591	51.068814	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.099591 51.068814)',4326),'speedcamerapoi.com'),"
-114.108058	51.143407	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.108058 51.143407)',4326),'speedcamerapoi.com'),"
-114.108672	51.044866	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.108672 51.044866)',4326),'speedcamerapoi.com'),"
-114.115308	50.954367	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.115308 50.954367)',4326),'speedcamerapoi.com'),"
-114.126984	51.103152	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.126984 51.103152)',4326),'speedcamerapoi.com'),"
-114.135349	51.037929	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.135349 51.037929)',4326),'speedcamerapoi.com'),"
-114.135387	51.03797	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-114.135387 51.03797)',4326),'speedcamerapoi.com'),"
